,time,hight,temp,disp,type
20721,147719.999988,0.1375,268.983903,0.0042461472000000005,263.15
20722,147840.00001199997,0.1375,269.000049,0.0043038402,263.15
20723,147960.0,0.1375,269.020105,0.0043034882,263.15
20724,148079.999988,0.1375,269.001562,0.0043032002,263.15
20725,148200.000012,0.1375,268.990209,0.0043031612,263.15
20726,148320.0,0.1375,268.978857,0.0043028332,263.15
20727,148439.999988,0.1375,269.02842999999996,0.0043026562,263.15
20728,148560.000012,0.1375,268.985669,0.0043031082,263.15
20729,148680.0,0.1375,268.99967,0.0043039032,263.15
20730,148799.999988,0.1375,268.97507299999995,0.0043034532,263.15
20731,148920.000012,0.1375,269.002571,0.0043026962,263.15
20732,149040.0,0.1375,269.011401,0.0043037722,263.15
20733,149159.99998800003,0.1375,269.008374,0.0043033902,263.15
20734,149280.000012,0.1375,268.958423,0.0043037512,263.15
20735,149400.0,0.1375,268.96271099999996,0.0043040942,263.15
20736,149519.999988,0.1375,268.97734299999996,0.0043033292,263.15
20737,149640.00001199997,0.1375,269.015942,0.0043039782,263.15
20738,149760.0,0.1375,268.95741399999997,0.0043524022,263.15
20739,149879.999988,0.1375,268.988696,0.0043527372,263.15
20740,150000.000012,0.1375,268.97545099999996,0.0043531912,263.15
20741,150120.0,0.1375,268.996264,0.0043526932,263.15
20742,150239.999988,0.1375,269.001562,0.0043524322,263.15
20743,150360.000012,0.1375,269.005725,0.0043524452,263.15
20744,150480.0,0.1375,268.97545099999996,0.0043518852,263.15
20745,150599.999988,0.1375,268.978352,0.0043521042,263.15
20746,150720.000012,0.1375,269.001562,0.0043533951999999996,263.15
20747,150840.0,0.1375,268.97318099999995,0.0043516232,263.15
20748,150959.99998800003,0.1375,269.005346,0.0043527182,263.15
20749,151080.000012,0.1375,268.962207,0.0043532792,263.15
20750,151200.0,0.1375,268.962963,0.0043521882,263.15
20751,151319.999988,0.1375,268.95539499999995,0.0043525392,263.15
20752,151440.00001199997,0.1375,268.95135899999997,0.0043519612,263.15
20753,151560.0,0.1375,268.962207,0.0043527982,263.15
20754,151679.999988,0.1375,268.988318,0.0043521462,263.15
20755,151800.000012,0.1375,268.96119799999997,0.0043516602,263.15
20756,151920.0,0.1375,268.948962,0.0044018132,263.15
20757,152039.999988,0.1375,268.98491199999995,0.0044026542,263.15
20758,152160.000012,0.1375,268.97355899999997,0.0044022502,263.15
20759,152280.0,0.1375,269.005346,0.0044027162,263.15
20760,152399.999988,0.1375,268.97091,0.0044012282,263.15
20761,152520.000012,0.1375,268.990588,0.0044015182,263.15
20762,152640.0,0.1375,268.950854,0.0044018312,263.15
20763,152759.99998800003,0.1375,268.97091,0.0044017432000000006,263.15
20764,152880.000012,0.1375,268.992102,0.0044030041999999995,263.15
20765,153000.0,0.1375,268.97961399999997,0.0044028261999999995,263.15
20766,153119.999988,0.1375,268.96144999999996,0.0044025722,263.15
20767,153240.00001199997,0.1375,268.993994,0.0044035322,263.15
20768,153360.0,0.1375,268.991723,0.0044027572,263.15
20769,153479.999988,0.1375,268.98112799999996,0.0044585262,263.15
20770,153600.000012,0.1375,269.001562,0.0044569382,263.15
20771,153720.0,0.1375,268.99475099999995,0.0044574302,263.15
20772,153839.999988,0.1375,268.993741,0.0044576172,263.15
20773,153960.000012,0.1375,268.94555699999995,0.0044573521999999996,263.15
20774,154080.0,0.1375,268.99512899999996,0.0044565982,263.15
20775,154199.999988,0.1375,268.96649499999995,0.004457851200000001,263.15
20776,154320.000012,0.1375,268.958423,0.004456817199999999,263.15
20777,154440.0,0.1375,268.967883,0.0044570062,263.15
20778,154559.99998800003,0.1375,268.958801,0.0044570412,263.15
20779,154680.000012,0.1375,268.95918,0.004457420199999999,263.15
20780,154800.0,0.1375,268.980371,0.0044575042,263.15
20781,154919.999988,0.1375,268.958044,0.0044572681999999995,263.15
20782,155040.00001199997,0.1375,268.975325,0.0044568672,263.15
20783,155160.0,0.1375,268.96750499999996,0.0045076772,263.15
20784,155279.999988,0.1375,268.99248,0.0045087912,263.15
20785,155400.000012,0.1375,268.98718299999996,0.0045084912,263.15
20786,155520.0,0.1375,268.98465999999996,0.0045080892,263.15
20787,155639.999988,0.1375,268.99929199999997,0.0045077842,263.15
20788,155760.000012,0.1375,268.964477,0.0045079952,263.15
20789,155880.0,0.1375,268.977848,0.0045090102,263.15
20790,155999.999988,0.1375,268.982642,0.004508247199999999,263.15
20791,156120.000012,0.1375,268.96334199999995,0.0045086902,263.15
20792,156240.0,0.1375,268.97986599999996,0.0045083012,263.15
20793,156359.99998800003,0.1375,268.938997,0.0045086232,263.15
20794,156480.000012,0.1375,268.94404299999997,0.0045085432,263.15
20795,156600.0,0.1375,268.96018799999996,0.0045090642,263.15
20796,156719.999988,0.1375,268.946061,0.0045091342,263.15
20797,156840.00001199997,0.1375,268.972046,0.0045087012,263.15
20798,156960.0,0.1375,268.95388199999996,0.0045334241999999995,263.15
20799,157079.999988,0.1375,268.99248,0.0045333042,263.15
20800,157200.000012,0.1375,268.976587,0.0045323102,263.15
20801,157320.0,0.1375,268.95198999999997,0.0045338821999999996,263.15
20802,157439.999988,0.1375,268.95135899999997,0.0045332891999999994,263.15
20803,157560.000012,0.1375,268.992985,0.0045330392,263.15
20804,157680.0,0.1375,268.96334199999995,0.0045331951999999995,263.15
20805,157799.999988,0.1375,268.964099,0.0045324802,263.15
20806,157920.000012,0.1375,268.98819199999997,0.0045331132,263.15
20807,158040.0,0.1375,268.928528,0.004532715200000001,263.15
20808,158159.99998800003,0.1375,268.988317,0.0045324882,263.15
20809,158280.000012,0.1375,268.93571699999995,0.0045326232,263.15
20810,158400.0,0.1375,268.936853,0.0046001032,263.15
20811,158519.999988,0.1375,268.95350299999996,0.0046019322000000005,263.15
20812,158640.00001199997,0.1375,268.97254999999996,0.0046000082,263.15
20813,158760.0,0.1375,268.959432,0.0046000862,263.15
20814,158879.999988,0.1375,268.98301999999995,0.0046016212,263.15
20815,159000.000012,0.1375,268.97507299999995,0.0046001952,263.15
20816,159120.0,0.1375,268.968262,0.0046005062,263.15
20817,159239.999988,0.1375,268.952368,0.0046011812,263.15
20818,159360.000012,0.1375,268.96144999999996,0.0046002201999999996,263.15
20819,159480.0,0.1375,268.957161,0.0046016772,263.15
