h_tot_m [mm],PT8_w_m [°C],PT6_m [°C],PT5_m [°C],PT4_m [°C],PT3_m [°C],PT3_m [°C],PT1_c_m [°C],time_h_m [h]
2.442927172,9.780526,5.607333,3.3771,0.8370932,-2.062093,-2.062093,-8.281543,9.3
2.455431172,9.728305,5.567221,3.354883,0.7995036,-2.094763,-2.094763,-8.303271,9.333333333
2.465128172,9.714177,5.555615,3.336329,0.7997559,-2.096655,-2.096655,-8.321826,9.366666667
2.475377172,9.723763,5.565707,3.347559,0.8068197,-2.093123,-2.093123,-8.302295,9.4
2.486102172,9.67028,5.508944,3.309595,0.7687256,-2.141561,-2.141561,-8.305957,9.433333333
2.497375172,9.664857,5.50516,3.301416,0.7641847,-2.12819,-2.12819,-8.319385,9.466666667
2.505234172,9.675074,5.521306,3.312647,0.7616618,-2.140047,-2.140047,-8.289599,9.5
2.510909172,9.693743,5.493807,3.315821,0.7687256,-2.127434,-2.127434,-8.296679,9.533333333
2.517827672,9.60822,5.435783,3.250635,0.7081788,-2.191765,-2.191765,-8.334277,9.566666667
2.523452672,9.615788,5.439063,3.238672,0.7006104,-2.188989,-2.188989,-8.33623,9.6
2.529387672,9.628906,5.464796,3.254786,0.7123413,-2.170069,-2.170069,-8.296435,9.633333333
2.533960672,9.603931,5.420142,3.247461,0.6900147,-2.217749,-2.217749,-8.327685,9.666666667
2.540989172,9.59157,5.411564,3.203394,0.679419,-2.207406,-2.207406,-8.329761,9.7
2.552082172,9.575171,5.378012,3.208154,0.6627686,-2.247266,-2.247266,-8.340869,9.733333333
2.561679172,9.535312,5.349,3.163233,0.6415772,-2.274512,-2.274512,-8.352099,9.766666667
2.570454672,9.524968,5.327303,3.166651,0.6335043,-2.275773,-2.275773,-8.352832,9.8
2.579894172,9.510336,5.326799,3.151514,0.607015,-2.277035,-2.277035,-8.356738,9.833333333
2.589616172,9.504534,5.303337,3.144678,0.591626,-2.291667,-2.291667,-8.369189,9.866666667
2.599083172,9.503524,5.32024,3.142237,0.5957886,-2.28208,-2.28208,-8.337939,9.9
2.611781172,9.488387,5.312671,3.130518,0.5844361,-2.29974,-2.29974,-8.348193,9.933333333
2.623768672,9.481071,5.287695,3.126856,0.5921305,-2.308822,-2.308822,-8.353564,9.966666667
2.632897672,9.466944,5.281893,3.121362,0.5949057,-2.309831,-2.309831,-8.32915,10
2.643845172,9.458997,5.275587,3.105127,0.5767416,-2.322445,-2.322445,-8.339404,10.03333333
2.653580672,9.430868,5.254395,3.062159,0.5447022,-2.336825,-2.336825,-8.361377,10.06666667
2.663375172,9.41674,5.248845,3.078272,0.5356202,-2.34742,-2.34742,-8.361865,10.1
2.671232172,9.400342,5.224374,3.06045,0.5277995,-2.360286,-2.360286,-8.361377,10.13333333
2.677447172,9.359473,5.175683,3.005274,0.4786052,-2.400525,-2.400525,-8.402148,10.16666667
2.683765172,9.328948,5.137842,2.991846,0.4402588,-2.4226,-2.4226,-8.413867,10.2
2.689734172,9.364014,5.190442,3.011133,0.4894532,-2.400399,-2.400399,-8.378467,10.23333333
2.695103172,9.350139,5.164584,2.997949,0.462207,-2.407967,-2.407967,-8.388721,10.26666667
2.701136672,9.33639,5.136328,2.977686,0.4384929,-2.438998,-2.438998,-8.39458,10.3
2.710181172,9.310026,5.120435,2.966455,0.4268881,-2.438493,-2.438493,-8.401416,10.33333333
2.719253172,9.295394,5.101286,2.945215,0.4056966,-2.476587,-2.476587,-8.41167,10.36666667
2.730676672,9.286565,5.105208,2.942774,0.4140218,-2.449593,-2.449593,-8.404101,10.4
2.737812172,9.312297,5.111857,2.953272,0.4157878,-2.463342,-2.463342,-8.382861,10.43333333
2.747299172,9.268653,5.074365,2.919336,0.3729004,-2.49513,-2.49513,-8.409717,10.46666667
2.757560672,9.227027,5.05459,2.880518,0.3665935,-2.513672,-2.513672,-8.434619,10.5
2.769451172,9.238884,5.050928,2.890283,0.3612956,-2.495256,-2.495256,-8.419848,10.53333333
2.779592672,9.249353,5.062158,2.885156,0.3701253,-2.494751,-2.494751,-8.395312,10.56666667
2.790712672,9.226522,5.040185,2.873926,0.3539795,-2.500301,-2.500301,-8.402881,10.6
2.799556672,9.213908,5.049951,2.884912,0.3615479,-2.503329,-2.503329,-8.403857,10.63333333
2.809097172,9.164966,5.006738,2.836084,0.3017578,-2.546216,-2.546216,-8.432422,10.66666667
2.819330172,9.149577,4.983789,2.814356,0.2858643,-2.565894,-2.565894,-8.445605,10.7
2.827146672,9.200032,5.01333,2.864405,0.3297608,-2.528052,-2.528052,-8.409228,10.73333333
2.832847672,9.176319,4.983179,2.838037,0.3013794,-2.550505,-2.550505,-8.406543,10.76666667
2.838927172,9.123341,4.95083,2.79458,0.2677002,-2.58103,-2.58103,-8.424243,10.8
2.844816172,9.146045,4.960107,2.81228,0.2742595,-2.56993,-2.56993,-8.415576,10.83333333
2.851002672,9.086255,4.923242,2.752588,0.2291016,-2.617863,-2.617863,-8.455859,10.86666667
2.855574672,9.077678,4.904443,2.757471,0.2248129,-2.62745,-2.62745,-8.45708,10.9
2.860467172,9.065821,4.898096,2.74087,0.2167399,-2.630982,-2.630982,-8.46416,10.93333333
2.867704172,9.08777,4.915674,2.756006,0.2263265,-2.606006,-2.606006,-8.436816,10.96666667
2.875515172,9.070615,4.890527,2.73794,0.2275879,-2.621521,-2.621521,-8.449512,11
2.884620672,9.061784,4.861597,2.725,0.1942871,-2.654948,-2.654948,-8.450976,11.03333333
2.894036172,9.034286,4.858301,2.702295,0.1882324,-2.638298,-2.638298,-8.469531,11.06666667
2.903472672,9.019906,4.831445,2.679346,0.1622477,-2.684212,-2.684212,-8.466723,11.1
2.913863172,9.040089,4.872705,2.701563,0.1937826,-2.657723,-2.657723,-8.435351,11.13333333
2.922934672,9.027474,4.867822,2.703272,0.1862142,-2.639055,-2.639055,-8.440967,11.16666667
2.932352672,8.996696,4.823633,2.674219,0.1526611,-2.677401,-2.677401,-8.467334,11.2
2.942807172,9.015113,4.849267,2.70083,0.175114,-2.658228,-2.658228,-8.434863,11.23333333
2.954576672,8.993165,4.834131,2.671534,0.1627523,-2.682446,-2.682446,-8.44414,11.26666667
2.965496172,8.969703,4.818262,2.660547,0.1352539,-2.714233,-2.714233,-8.455615,11.3
2.973013672,8.951539,4.795312,2.649317,0.1259196,-2.72155,-2.72155,-8.453662,11.33333333
2.979160172,8.93842,4.774072,2.621729,0.1107829,-2.728866,-2.728866,-8.478808,11.36666667
2.985352172,8.934509,4.772119,2.629175,0.09766439,-2.738452,-2.738452,-8.474658,11.4
2.990646172,8.94498,4.776025,2.629297,0.1130534,-2.729875,-2.729875,-8.45415,11.43333333
2.996452172,8.9528,4.763086,2.612695,0.1034668,-2.746778,-2.746778,-8.444629,11.46666667
3.004065672,8.928834,4.746728,2.612207,0.08833009,-2.761662,-2.761662,-8.44414,11.5
3.010872672,8.911427,4.729394,2.568994,0.05654297,-2.778817,-2.778817,-8.486865,11.53333333
3.017288672,8.895533,4.70791,2.560938,0.05427246,-2.785754,-2.785754,-8.480762,11.56666667
3.024089672,8.88746,4.721338,2.570459,0.05994873,-2.784115,-2.784115,-8.467578,11.6
3.030503172,8.869043,4.716455,2.543115,0.04064942,-2.789917,-2.789917,-8.479907,11.63333333
3.039727172,8.845329,4.684717,2.530664,0.01819661,-2.814136,-2.814136,-8.504443,11.66666667
3.046228672,8.845203,4.646875,2.511133,0.01239421,-2.820695,-2.820695,-8.504199,11.7
3.054833672,8.845077,4.666894,2.520899,0.01289876,-2.811109,-2.811109,-8.49541,11.73333333
3.064604672,8.808496,4.645166,2.493311,-0.008797201,-2.849455,-2.849455,-8.519092,11.76666667
3.073837172,8.819597,4.654199,2.507959,-0.005769857,-2.818172,-2.818172,-8.482226,11.8
3.080563672,8.789323,4.61416,2.482324,-0.02393392,-2.84895,-2.84895,-8.515674,11.83333333
3.088713672,8.810514,4.651758,2.50625,-0.009301758,-2.818424,-2.818424,-8.476855,11.86666667
3.098375172,8.772421,4.603418,2.459619,-0.05244141,-2.881747,-2.881747,-8.512988,11.9
3.108404172,8.762834,4.594629,2.458154,-0.05319825,-2.869637,-2.869637,-8.5125,11.93333333
3.119213672,8.778602,4.604639,2.455591,-0.04033203,-2.871655,-2.871655,-8.514209,11.96666667
3.126530672,8.757284,4.582666,2.440088,-0.05799154,-2.877206,-2.877206,-8.508838,12
3.132479672,8.770402,4.59292,2.446924,-0.06000977,-2.870142,-2.870142,-8.487353,12.03333333
3.138189172,8.74139,4.559228,2.41836,-0.05445964,-2.889819,-2.889819,-8.520801,12.06666667
3.143708172,8.755013,4.57998,2.444727,-0.06127116,-2.878215,-2.878215,-8.498828,12.1
3.147488672,8.721965,4.549707,2.431543,-0.08612061,-2.917444,-2.917444,-8.511767,12.13333333
3.151582672,8.714396,4.536401,2.393701,-0.1026449,-2.912777,-2.912777,-8.524951,12.16666667
3.157935172,8.708847,4.522363,2.386865,-0.1056722,-2.933968,-2.933968,-8.524951,12.2
3.166220672,8.696485,4.491357,2.372827,-0.1361979,-2.932707,-2.932707,-8.534228,12.23333333
3.172728672,8.689422,4.485742,2.373926,-0.1346842,-2.947844,-2.947844,-8.541308,12.26666667
3.180925172,8.694971,4.528467,2.393457,-0.1134928,-2.928923,-2.928923,-8.506152,12.3
3.190557672,8.679582,4.494287,2.361963,-0.1248454,-2.944564,-2.944564,-8.522998,12.33333333
3.200376672,8.680844,4.491846,2.353418,-0.1319092,-2.948348,-2.948348,-8.524707,12.36666667
3.209189172,8.648299,4.464014,2.360254,-0.1485596,-2.958313,-2.958313,-8.521289,12.4
3.218422172,8.668986,4.470483,2.36294,-0.1319092,-2.946078,-2.946078,-8.519824,12.43333333
3.227763172,8.665454,4.47207,2.342188,-0.1442708,-2.961214,-2.961214,-8.520556,12.46666667
3.236317672,8.652588,4.458642,2.333277,-0.1505778,-2.976856,-2.976856,-8.518725,12.5
3.243137172,8.612855,4.4396,2.321924,-0.1775716,-3.004102,-3.004102,-8.536426,12.53333333
3.250946172,8.586743,4.406152,2.280908,-0.1992676,-3.023275,-3.023275,-8.552783,12.56666667
3.257673172,8.593051,4.413721,2.299219,-0.1919515,-3.020248,-3.020248,-8.545947,12.6
3.265143172,8.614999,4.423975,2.297266,-0.189681,-3.005615,-3.005615,-8.525928,12.63333333
3.271547172,8.600367,4.410791,2.291895,-0.1929606,-3.024158,-3.024158,-8.533496,12.66666667
3.276013172,8.609954,4.394678,2.285547,-0.2049439,-3.021004,-3.021004,-8.512988,12.7
3.281031672,8.579175,4.381494,2.265283,-0.2353434,-3.040682,-3.040682,-8.538135,12.73333333
3.285105172,8.59406,4.410058,2.288233,-0.2002767,-3.01722,-3.01722,-8.49895,12.76666667
3.291445672,8.562525,4.359521,2.229273,-0.2484619,-3.069947,-3.069947,-8.555224,12.8
3.298653672,8.541586,4.34585,2.23794,-0.2484619,-3.062883,-3.062883,-8.560351,12.83333333
3.305507672,8.529981,4.313867,2.191309,-0.3085043,-3.120907,-3.120907,-8.573779,12.86666667
3.313862672,8.541586,4.328271,2.217676,-0.2585531,-3.081299,-3.081299,-8.561084,12.9
3.323310172,8.560507,4.353906,2.238672,-0.2527507,-3.072217,-3.072217,-8.51665,12.93333333
3.331366672,8.54537,4.340478,2.219873,-0.2817627,-3.081299,-3.081299,-8.549853,12.96666667
3.339893672,8.510555,4.30935,2.182276,-0.2898356,-3.113843,-3.113843,-8.556201,13
3.349539672,8.51661,4.321924,2.20376,-0.2736898,-3.08357,-3.08357,-8.546557,13.03333333
3.357652672,8.50879,4.313867,2.202173,-0.2905925,-3.108293,-3.108293,-8.562304,13.06666667
3.366681172,8.501599,4.31875,2.188135,-0.2784831,-3.094922,-3.094922,-8.541308,13.1
3.376353172,8.47347,4.278223,2.16836,-0.323641,-3.126457,-3.126457,-8.570117,13.13333333
3.384542672,8.459343,4.275293,2.153711,-0.3365072,-3.148405,-3.148405,-8.577685,13.16666667
3.391670672,8.489112,4.286767,2.168115,-0.3143066,-3.120907,-3.120907,-8.551806,13.2
3.399624672,8.457324,4.268945,2.139795,-0.3367595,-3.131629,-3.131629,-8.574267,13.23333333
3.406440672,8.440675,4.229883,2.121973,-0.3491211,-3.171615,-3.171615,-8.579394,13.26666667
3.412894172,8.429827,4.238428,2.123194,-0.363501,-3.166821,-3.166821,-8.569995,13.3
3.418274672,8.449504,4.239404,2.099622,-0.3632487,-3.168335,-3.168335,-8.582446,13.33333333
3.423327172,8.429322,4.216455,2.09065,-0.3791423,-3.193815,-3.193815,-8.597461,13.36666667
3.427196172,8.427556,4.203027,2.108529,-0.3844402,-3.190536,-3.190536,-8.586719,13.4
3.435562172,8.416455,4.206933,2.082088,-0.3912517,-3.185238,-3.185238,-8.581347,13.43333333
3.443435172,8.406112,4.192285,2.062158,-0.405127,-3.195329,-3.195329,-8.597217,13.46666667
3.450024672,8.406869,4.215967,2.087134,-0.3884766,-3.197095,-3.197095,-8.574267,13.5
3.455613172,8.391984,4.180322,2.044499,-0.4005859,-3.218286,-3.218286,-8.604785,13.53333333
3.462901172,8.424528,4.207178,2.092424,-0.3728353,-3.192302,-3.192302,-8.555224,13.56666667
3.470146172,8.377857,4.161523,2.030371,-0.4432211,-3.238721,-3.238721,-8.612109,13.6
3.478364172,8.359693,4.160303,2.030371,-0.4258138,-3.246794,-3.246794,-8.587939,13.63333333
3.485353672,8.361459,4.163476,2.017,-0.4331299,-3.23645,-3.23645,-8.602344,13.66666667
3.494061672,8.366504,4.156885,2.026587,-0.4480143,-3.229891,-3.229891,-8.576709,13.7
3.502796172,8.352377,4.12832,2.003882,-0.442212,-3.252596,-3.252596,-8.59917,13.73333333
3.510987172,8.335979,4.133935,1.986979,-0.4570964,-3.256885,-3.256885,-8.607226,13.76666667
3.518961172,8.337745,4.149072,1.992529,-0.4452393,-3.247803,-3.247803,-8.577441,13.8
3.526458672,8.337997,4.120752,1.970077,-0.4815674,-3.258903,-3.258903,-8.60039,13.83333333
3.532147172,8.326644,4.124658,1.979663,-0.4608805,-3.257137,-3.257137,-8.602954,13.86666667
3.538514172,8.320716,4.104394,1.95658,-0.4987223,-3.289177,-3.289177,-8.609668,13.9
3.545878672,8.284009,4.087549,1.939803,-0.4946859,-3.285897,-3.285897,-8.621631,13.93333333
3.551148172,8.311507,4.110986,1.945858,-0.4994792,-3.285393,-3.285393,-8.596728,13.96666667
3.556296172,8.313779,4.098779,1.955192,-0.491154,-3.281356,-3.281356,-8.585254,14
3.559810672,8.264584,4.04873,1.885816,-0.550944,-3.322477,-3.322477,-8.651416,14.03333333
3.564728672,8.271396,4.069482,1.923153,-0.5375733,-3.320459,-3.320459,-8.625537,14.06666667
3.571959672,8.252727,4.023706,1.888591,-0.55271,-3.339632,-3.339632,-8.631396,14.1
3.579769172,8.293092,4.064355,1.920125,-0.51285,-3.309864,-3.309864,-8.607715,14.13333333
3.587519672,8.261809,4.042383,1.881653,-0.5534669,-3.31617,-3.31617,-8.621264,14.16666667
3.594035172,8.254871,4.043115,1.879761,-0.550944,-3.323234,-3.323234,-8.635547,14.2
3.601246672,8.220435,4.021631,1.850496,-0.5741537,-3.350228,-3.350228,-8.632129,14.23333333
3.608475672,8.224977,4.018213,1.863615,-0.5630534,-3.342407,-3.342407,-8.62041,14.26666667
3.615737672,8.224724,4.019434,1.849992,-0.5625488,-3.331559,-3.331559,-8.628711,14.3
3.623654672,8.246924,4.045557,1.880013,-0.5448894,-3.310242,-3.310242,-8.605273,14.33333333
3.633045172,8.196973,3.970362,1.817953,-0.6125,-3.379114,-3.379114,-8.655566,14.36666667
3.641696172,8.2386,4.035425,1.862101,-0.5466554,-3.343669,-3.343669,-8.608203,14.4
3.648926672,8.158628,3.986719,1.820349,-0.607959,-3.376465,-3.376465,-8.654223,14.43333333
3.655718672,8.176538,3.971582,1.813916,-0.6054362,-3.391854,-3.391854,-8.640918,14.46666667
3.660532172,8.186629,3.983057,1.813916,-0.6066976,-3.361328,-3.361328,-8.633838,14.5
3.665562672,8.182593,3.954248,1.812655,-0.6329346,-3.382015,-3.382015,-8.660937,14.53333333
3.669782672,8.188144,3.96792,1.813916,-0.6183024,-3.377222,-3.377222,-8.629687,14.56666667
3.674657172,8.161402,3.941553,1.79777,-0.6218343,-3.412289,-3.412289,-8.642138,14.6
3.677559172,8.149039,3.931055,1.78667,-0.6609375,-3.413172,-3.413172,-8.667285,14.63333333
3.681241172,8.15459,3.931421,1.782129,-0.6355835,-3.402954,-3.402954,-8.645801,14.66666667
3.686779672,8.170232,3.929102,1.791716,-0.6362143,-3.387061,-3.387061,-8.652759,14.7
3.693621672,8.14021,3.926661,1.759802,-0.6430258,-3.424398,-3.424398,-8.637744,14.73333333
3.701818172,8.135669,3.920801,1.760938,-0.6677491,-3.428687,-3.428687,-8.657275,14.76666667
3.707700172,8.123055,3.911524,1.773552,-0.6435303,-3.418091,-3.418091,-8.647998,14.8
3.717104672,8.148787,3.928858,1.777336,-0.6601807,-3.421875,-3.421875,-8.627734,14.83333333
3.724701172,8.123813,3.90542,1.745549,-0.6856608,-3.431462,-3.431462,-8.65166,14.86666667
3.731891672,8.104387,3.894678,1.73571,-0.6899496,-3.436633,-3.436633,-8.664599,14.9
3.740155172,8.11246,3.877954,1.734196,-0.6806152,-3.451644,-3.451644,-8.658008,14.93333333
3.746677672,8.096062,3.875391,1.740503,-0.6985271,-3.44786,-3.44786,-8.650195,14.96666667
3.755544672,8.097323,3.889307,1.741638,-0.6806152,-3.461735,-3.461735,-8.667041,15
3.763426672,8.072474,3.871241,1.728898,-0.6919678,-3.449373,-3.449373,-8.658252,15.03333333
3.770321172,8.078906,3.868799,1.742521,-0.7040772,-3.443319,-3.443319,-8.657763,15.06666667
3.776075172,8.066293,3.855127,1.692822,-0.7199708,-3.470565,-3.470565,-8.661914,15.1
3.780991172,8.072852,3.859766,1.711743,-0.7108887,-3.476872,-3.476872,-8.65874,15.13333333
3.785722672,8.047372,3.861475,1.696859,-0.7330893,-3.486963,-3.486963,-8.671191,15.16666667
3.789675672,8.062256,3.850977,1.691561,-0.7320801,-3.488098,-3.488098,-8.664599,15.2
3.793363672,8.050147,3.842066,1.691309,-0.7484782,-3.486963,-3.486963,-8.660693,15.23333333
3.795885672,8.092278,3.839258,1.704175,-0.7229981,-3.468799,-3.468799,-8.649829,15.26666667
3.801004172,8.028577,3.818018,1.661792,-0.7497396,-3.501091,-3.501091,-8.666064,15.3
3.806690172,8.050147,3.809473,1.661287,-0.7502442,-3.492513,-3.492513,-8.674853,15.33333333
3.812941672,8.055445,3.820948,1.673649,-0.7502442,-3.505884,-3.505884,-8.650195,15.36666667
3.820289672,8.036524,3.816797,1.655485,-0.7631104,-3.507902,-3.507902,-8.689013,15.4
3.826892672,8.047625,3.819483,1.67264,-0.757308,-3.504622,-3.504622,-8.66167,15.43333333
3.832671172,8.019621,3.784327,1.635555,-0.7941406,-3.528211,-3.528211,-8.670947,15.46666667
3.838988172,8.025424,3.795923,1.650692,-0.7581909,-3.511686,-3.511686,-8.664111,15.5
3.846185672,8.008016,3.784327,1.636312,-0.8022136,-3.530103,-3.530103,-8.686084,15.53333333
3.853717672,8.009278,3.779932,1.633032,-0.7815268,-3.532625,-3.532625,-8.668872,15.56666667
3.861522672,7.985816,3.761866,1.604272,-0.8165935,-3.549528,-3.549528,-8.704883,15.6
3.870883172,7.996412,3.762842,1.618148,-0.8044841,-3.537419,-3.537419,-8.690478,15.63333333
3.879171672,7.988086,3.757227,1.625212,-0.8054932,-3.531616,-3.531616,-8.686816,15.66666667
3.886586172,7.985816,3.750879,1.619157,-0.8143229,-3.540194,-3.540194,-8.664111,15.7
3.891603672,7.970175,3.74917,1.595191,-0.8302166,-3.549402,-3.549402,-8.692431,15.73333333
3.895043172,7.954533,3.713159,1.579297,-0.8573365,-3.580054,-3.580054,-8.689013,15.76666667
3.899702672,7.981022,3.751611,1.610832,-0.8299642,-3.543726,-3.543726,-8.667041,15.8
3.903700672,7.973959,3.722559,1.592542,-0.849642,-3.577531,-3.577531,-8.682422,15.83333333
3.906844172,7.957813,3.720606,1.57135,-0.8647787,-3.58409,-3.58409,-8.702441,15.86666667
3.910329172,7.957561,3.725245,1.570972,-0.8647787,-3.580306,-3.580306,-8.707568,15.9
3.913793172,7.940153,3.692041,1.542212,-0.8852133,-3.597713,-3.597713,-8.699512,15.93333333
3.918796172,7.928044,3.691065,1.551042,-0.8836996,-3.582072,-3.582072,-8.704638,15.96666667
3.924001672,7.94646,3.681543,1.543726,-0.8771403,-3.595695,-3.595695,-8.711719,16
3.930081672,7.910637,3.6896,1.534896,-0.8970703,-3.592163,-3.592163,-8.715869,16.03333333
3.936403172,7.919466,3.678735,1.544483,-0.9096842,-3.601245,-3.601245,-8.705615,16.06666667
3.944111672,7.932333,3.695948,1.528084,-0.8925293,-3.600741,-3.600741,-8.704028,16.1
3.950273672,7.927539,3.683496,1.541455,-0.9064047,-3.613859,-3.613859,-8.701953,16.13333333
3.956715672,7.908114,3.689356,1.528841,-0.9033774,-3.595948,-3.595948,-8.703662,16.16666667
3.963828172,7.918205,3.685694,1.540194,-0.8995932,-3.603264,-3.603264,-8.680957,16.2
3.971837672,7.919971,3.672266,1.533382,-0.9162436,-3.618905,-3.618905,-8.682666,16.23333333
3.981535672,7.90433,3.666162,1.525057,-0.9273438,-3.614616,-3.614616,-8.697314,16.26666667
3.989158672,7.911646,3.676661,1.538932,-0.9091797,-3.594812,-3.594812,-8.66582,16.3
3.996173672,7.92527,3.686426,1.554574,-0.886853,-3.578288,-3.578288,-8.653369,16.33333333
4.001746172,7.874561,3.632959,1.503866,-0.9535808,-3.635303,-3.635303,-8.706958,16.36666667
4.005842172,7.862452,3.634668,1.510046,-0.9497966,-3.640348,-3.640348,-8.72124,16.4
4.009443172,7.86283,3.648096,1.499072,-0.9437419,-3.639087,-3.639087,-8.703174,16.43333333
4.013506672,7.847567,3.613916,1.48772,-0.9777996,-3.660026,-3.660026,-8.713916,16.46666667
4.016825672,7.86119,3.621729,1.487468,-0.9664471,-3.642872,-3.642872,-8.719775,16.5
4.019928172,7.83798,3.603907,1.457194,-0.9957113,-3.671126,-3.671126,-8.725635,16.53333333
4.024598172,7.873552,3.627832,1.506136,-0.9629151,-3.632276,-3.632276,-8.698047,16.56666667
4.029126172,7.877841,3.6271,1.485702,-0.9564819,-3.641105,-3.641105,-8.7,16.6
4.034302172,7.847063,3.596338,1.461735,-1.010343,-3.674154,-3.674154,-8.718799,16.63333333
4.041297172,7.854883,3.599512,1.466907,-0.9815837,-3.669865,-3.669865,-8.730762,16.66666667
4.049243172,7.823853,3.5917,1.463879,-1.003532,-3.686263,-3.686263,-8.717822,16.7
4.056368672,7.845549,3.591211,1.459969,-0.9873862,-3.681974,-3.681974,-8.720508,16.73333333
4.061372672,7.817546,3.589746,1.46224,-1.00883,-3.681975,-3.681975,-8.725879,16.76666667
4.066318672,7.811491,3.572168,1.44458,-1.019426,-3.694084,-3.694084,-8.7354,16.8
4.073080172,7.833439,3.594141,1.463753,-0.9926839,-3.670117,-3.670117,-8.705127,16.83333333
4.081145172,7.822591,3.586573,1.439787,-1.017407,-3.701148,-3.701148,-8.726367,16.86666667
4.088542172,7.834448,3.590845,1.476872,-0.9926841,-3.668351,-3.668351,-8.698291,16.9
4.097207172,7.78702,3.543604,1.418343,-1.034058,-3.72688,-3.72688,-8.754199,16.93333333
4.104354172,7.787525,3.552637,1.426416,-1.029769,-3.73243,-3.73243,-8.727099,16.96666667
